"Survey Date","Hospital Region","Hospital Region Code","Facility Type","Facility Filter","All Beds","Inpatient Beds","Inpatient Beds Used","Inpatient Beds Available","ICU Beds","ICU Beds Used","ICU Beds Available","Vents","Vents Used","Vents Available","Pos COVID","PUI Pending","Pos COVID PUI Pending","All Beds (Imputed)","Inpatient Beds (Imputed)","Inpatient Beds Used (Imputed)","Inpatient Beds Available (Imputed)","ICU Beds (Imputed)","ICU Beds Used (Imputed)","ICU Beds Available (Imputed)","Vents (Imputed)","Vents Used (Imputed)","Vents Available (Imputed)","Pos COVID (Imputed)","PUI Pending (Imputed)","Pos COVID PUI Pending (Imputed)"
10/21/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,6,0,6,81,43,26,17,0,0,0,36,0,36,6,0,6
10/21/2021,Southeast,5,CAH,1,45,45,29,16,2,0,2,16,0,16,2,0,2,70,70,46,24,5,3,2,33,0,33,2,0,2
10/21/2021,Southeast,5,GACH,1,161,133,49,84,9,8,1,20,0,20,2,0,2,161,133,49,84,9,8,1,20,0,20,2,0,2
10/21/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,2,0,2,22,12,3,9,0,0,0,4,0,4,2,0,2
10/21/2021,Southwest,1,GACH,1,44,35,18,17,0,0,0,8,0,8,7,0,7,44,35,18,17,0,0,0,8,0,8,7,0,7
10/22/2021,Anchorage,7,GACH,1,746,714,656,58,123,114,9,221,47,174,105,0,105,746,714,656,58,123,114,9,221,47,174,105,0,105
10/22/2021,Anchorage,7,LTACH,0,44,44,42,2,6,6,0,23,4,19,0,0,0,44,44,42,2,6,6,0,23,4,19,0,0,0
10/22/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,190,128,62,0,0,0,0,0,0,7,0,7
10/22/2021,Gulf Coast,4,CAH,1,82,71,31,40,4,2,2,24,0,24,4,0,4,82,71,31,40,4,2,2,24,0,24,4,0,4
10/22/2021,Gulf Coast,4,GACH,1,93,56,56,0,9,9,0,14,5,9,24,0,24,93,56,56,0,9,9,0,14,5,9,24,0,24
10/22/2021,Interior,6,GACH,1,101,81,64,17,25,9,16,16,1,15,23,0,23,101,81,64,17,25,9,16,16,1,15,23,0,23
10/22/2021,Matanuska-Susitna,3,GACH,1,184,160,99,61,14,14,0,33,14,19,48,0,48,184,160,99,61,14,14,0,33,14,19,48,0,48
10/22/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,6,0,6,81,43,26,17,0,0,0,36,0,36,6,0,6
10/22/2021,Southeast,5,CAH,1,70,70,43,27,2,0,2,33,0,33,5,0,5,70,70,43,27,2,0,2,33,0,33,5,0,5
10/22/2021,Southeast,5,GACH,1,161,133,41,92,9,6,3,20,0,20,5,0,5,161,133,41,92,9,6,3,20,0,20,5,0,5
10/22/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,1,0,1,22,12,4,8,0,0,0,4,0,4,1,0,1
10/22/2021,Southwest,1,GACH,1,44,35,17,18,0,0,0,8,0,8,5,0,5,44,35,17,18,0,0,0,8,0,8,5,0,5
10/23/2021,Anchorage,7,GACH,1,738,701,639,62,121,113,8,221,44,177,107,0,107,738,701,639,62,121,113,8,221,44,177,107,0,107
10/23/2021,Anchorage,7,LTACH,0,44,44,42,2,6,6,0,23,6,17,0,0,0,44,44,42,2,6,6,0,23,6,17,0,0,0
10/23/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,190,128,62,0,0,0,0,0,0,7,0,7
10/23/2021,Gulf Coast,4,CAH,1,82,71,28,43,4,2,2,24,0,24,6,0,6,82,71,28,43,4,2,2,24,0,24,6,0,6
10/23/2021,Gulf Coast,4,GACH,1,93,58,58,0,9,9,0,14,7,7,29,0,29,93,58,58,0,9,9,0,14,7,7,29,0,29
10/23/2021,Interior,6,GACH,1,101,81,66,15,25,11,14,16,2,14,20,0,20,101,81,66,15,25,11,14,16,2,14,20,0,20
10/23/2021,Matanuska-Susitna,3,GACH,1,184,160,101,59,14,14,0,33,14,19,46,0,46,184,160,101,59,14,14,0,33,14,19,46,0,46
10/23/2021,Northern,2,CAH,1,81,43,21,22,0,0,0,36,0,36,4,0,4,81,43,21,22,0,0,0,36,0,36,4,0,4
10/23/2021,Southeast,5,CAH,1,70,70,40,30,2,1,1,33,0,33,5,0,5,70,70,40,30,2,1,1,33,0,33,5,0,5
10/23/2021,Southeast,5,GACH,1,161,133,41,92,9,6,3,20,0,20,5,0,5,161,133,41,92,9,6,3,20,0,20,5,0,5
10/23/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,1,0,1,22,12,4,8,0,0,0,4,0,4,1,0,1
10/23/2021,Southwest,1,GACH,1,44,35,19,16,0,0,0,8,0,8,5,0,5,44,35,19,16,0,0,0,8,0,8,5,0,5
10/24/2021,Anchorage,7,GACH,1,717,685,622,63,123,114,9,221,42,179,113,0,113,717,685,622,63,123,114,9,221,42,179,113,0,113
10/24/2021,Anchorage,7,LTACH,0,44,44,42,2,6,6,0,23,6,17,0,0,0,44,44,42,2,6,6,0,23,6,17,0,0,0
10/24/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,190,128,62,0,0,0,0,0,0,7,0,7
10/24/2021,Gulf Coast,4,CAH,1,82,71,31,40,4,1,3,24,0,24,7,0,7,82,71,31,40,4,1,3,24,0,24,7,0,7
10/24/2021,Gulf Coast,4,GACH,1,93,61,61,0,9,9,0,14,5,9,31,0,31,93,61,61,0,9,9,0,14,5,9,31,0,31
10/24/2021,Interior,6,GACH,1,101,81,76,5,25,8,17,16,2,14,23,0,23,101,81,76,5,25,8,17,16,2,14,23,0,23
10/24/2021,Matanuska-Susitna,3,GACH,1,184,160,98,62,14,14,0,33,15,18,43,0,43,184,160,98,62,14,14,0,33,15,18,43,0,43
10/24/2021,Northern,2,CAH,1,81,43,23,20,0,0,0,36,0,36,5,0,5,81,43,23,20,0,0,0,36,0,36,5,0,5
10/24/2021,Southeast,5,CAH,1,70,70,33,37,2,0,2,33,0,33,4,0,4,70,70,33,37,2,0,2,33,0,33,4,0,4
10/24/2021,Southeast,5,GACH,1,161,133,36,97,9,4,5,20,1,19,4,0,4,161,133,36,97,9,4,5,20,1,19,4,0,4
10/24/2021,Southwest,1,CAH,1,22,12,6,6,0,0,0,4,0,4,2,0,2,22,12,6,6,0,0,0,4,0,4,2,0,2
10/24/2021,Southwest,1,GACH,1,44,35,16,19,0,0,0,8,0,8,5,0,5,44,35,16,19,0,0,0,8,0,8,5,0,5
10/25/2021,Anchorage,7,GACH,1,724,695,635,60,120,109,11,221,35,186,106,1,107,724,695,635,60,120,109,11,221,35,186,106,1,107
10/25/2021,Anchorage,7,LTACH,0,44,44,42,2,6,6,0,23,6,17,0,0,0,44,44,42,2,6,6,0,23,6,17,0,0,0
10/25/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,190,128,62,0,0,0,0,0,0,7,0,7
10/25/2021,Gulf Coast,4,CAH,1,82,71,33,38,4,1,3,24,0,24,7,0,7,82,71,33,38,4,1,3,24,0,24,7,0,7
10/25/2021,Gulf Coast,4,GACH,1,93,62,62,0,9,9,0,14,6,8,31,0,31,93,62,62,0,9,9,0,14,6,8,31,0,31
10/25/2021,Interior,6,GACH,1,101,81,74,7,25,13,12,16,3,13,24,0,24,101,81,74,7,25,13,12,16,3,13,24,0,24
10/25/2021,Matanuska-Susitna,3,GACH,1,184,160,101,59,14,14,0,33,16,17,46,0,46,184,160,101,59,14,14,0,33,16,17,46,0,46
10/25/2021,Northern,2,CAH,1,81,43,22,21,0,0,0,36,0,36,3,0,3,81,43,22,21,0,0,0,36,0,36,3,0,3
10/25/2021,Southeast,5,CAH,1,70,70,29,41,4,2,2,33,0,33,4,0,4,70,70,29,41,4,2,2,33,0,33,4,0,4
10/25/2021,Southeast,5,GACH,1,161,133,44,89,9,5,4,20,0,20,4,0,4,161,133,44,89,9,5,4,20,0,20,4,0,4
10/25/2021,Southwest,1,CAH,1,22,12,5,7,0,0,0,4,0,4,2,0,2,22,12,5,7,0,0,0,4,0,4,2,0,2
10/25/2021,Southwest,1,GACH,1,44,35,15,20,0,0,0,8,0,8,3,0,3,44,35,15,20,0,0,0,8,0,8,3,0,3
10/26/2021,Anchorage,7,GACH,1,756,718,659,59,123,108,15,221,42,179,108,0,108,756,718,659,59,123,108,15,221,42,179,108,0,108
10/26/2021,Anchorage,7,LTACH,0,44,44,42,2,6,6,0,23,6,17,0,0,0,44,44,42,2,6,6,0,23,6,17,0,0,0
10/26/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,190,128,62,0,0,0,0,0,0,7,0,7
10/26/2021,Gulf Coast,4,CAH,1,82,71,31,40,4,1,3,24,0,24,8,0,8,82,71,31,40,4,1,3,24,0,24,8,0,8
10/26/2021,Gulf Coast,4,GACH,1,93,64,64,0,9,8,1,14,6,8,29,0,29,93,64,64,0,9,8,1,14,6,8,29,0,29
10/26/2021,Interior,6,GACH,1,101,81,79,2,25,15,10,16,3,13,22,1,23,101,81,79,2,25,15,10,16,3,13,22,1,23
10/26/2021,Matanuska-Susitna,3,GACH,1,184,160,102,58,14,14,0,33,13,20,47,0,47,184,160,102,58,14,14,0,33,13,20,47,0,47
10/26/2021,Northern,2,CAH,1,81,43,20,23,0,0,0,36,0,36,4,0,4,81,43,20,23,0,0,0,36,0,36,4,0,4
10/26/2021,Southeast,5,CAH,1,70,70,31,39,4,2,2,33,0,33,3,0,3,70,70,31,39,4,2,2,33,0,33,3,0,3
10/26/2021,Southeast,5,GACH,1,161,133,49,84,9,6,3,20,0,20,5,0,5,161,133,49,84,9,6,3,20,0,20,5,0,5
10/26/2021,Southwest,1,CAH,1,22,12,5,7,0,0,0,4,0,4,3,0,3,22,12,5,7,0,0,0,4,0,4,3,0,3
10/26/2021,Southwest,1,GACH,1,44,35,10,25,0,0,0,8,0,8,2,0,2,44,35,10,25,0,0,0,8,0,8,2,0,2
10/27/2021,Anchorage,7,GACH,1,742,716,665,51,122,111,11,221,46,175,103,1,104,742,716,665,51,122,111,11,221,46,175,103,1,104
10/27/2021,Anchorage,7,LTACH,0,44,44,43,1,6,6,0,23,4,19,0,0,0,44,44,43,1,6,6,0,23,4,19,0,0,0
10/27/2021,Anchorage,7,Psych,0,220,191,131,60,0,0,0,0,0,0,12,0,12,220,191,131,60,0,0,0,0,0,0,12,0,12
10/27/2021,Gulf Coast,4,CAH,1,82,71,29,42,4,1,3,24,0,24,7,0,7,82,71,29,42,4,1,3,24,0,24,7,0,7
10/27/2021,Gulf Coast,4,GACH,1,93,62,62,0,9,9,0,14,6,8,24,0,24,93,62,62,0,9,9,0,14,6,8,24,0,24
10/27/2021,Interior,6,GACH,1,101,81,74,7,25,15,10,16,2,14,19,2,21,101,81,74,7,25,15,10,16,2,14,19,2,21
10/27/2021,Matanuska-Susitna,3,GACH,1,184,160,100,60,14,14,0,33,11,22,50,0,50,184,160,100,60,14,14,0,33,11,22,50,0,50
10/27/2021,Northern,2,CAH,1,81,43,25,18,0,0,0,36,0,36,3,0,3,81,43,25,18,0,0,0,36,0,36,3,0,3
10/27/2021,Southeast,5,CAH,1,70,70,34,36,6,4,2,33,0,33,4,0,4,70,70,34,36,6,4,2,33,0,33,4,0,4
10/27/2021,Southeast,5,GACH,1,161,133,45,88,9,6,3,20,1,19,5,0,5,161,133,45,88,9,6,3,20,1,19,5,0,5
10/27/2021,Southwest,1,CAH,1,22,12,5,7,0,0,0,4,0,4,3,0,3,22,12,5,7,0,0,0,4,0,4,3,0,3
10/27/2021,Southwest,1,GACH,1,44,35,11,24,0,0,0,8,0,8,3,0,3,44,35,11,24,0,0,0,8,0,8,3,0,3
10/28/2021,Anchorage,7,GACH,1,752,721,662,59,119,108,11,221,51,170,100,1,101,752,721,662,59,119,108,11,221,51,170,100,1,101
10/28/2021,Anchorage,7,LTACH,0,44,44,40,4,6,6,0,23,4,19,0,0,0,44,44,40,4,6,6,0,23,4,19,0,0,0
10/28/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,191,131,60,0,0,0,0,0,0,12,0,12
10/28/2021,Gulf Coast,4,CAH,1,82,71,28,43,4,1,3,24,0,24,8,0,8,82,71,28,43,4,1,3,24,0,24,8,0,8
10/28/2021,Gulf Coast,4,GACH,1,93,69,69,0,9,9,0,14,4,10,25,0,25,93,69,69,0,9,9,0,14,4,10,25,0,25
10/28/2021,Interior,6,GACH,1,101,81,66,15,25,12,13,16,2,14,19,1,20,101,81,66,15,25,12,13,16,2,14,19,1,20
10/28/2021,Matanuska-Susitna,3,GACH,1,184,160,108,52,14,14,0,33,13,20,50,0,50,184,160,108,52,14,14,0,33,13,20,50,0,50
10/28/2021,Northern,2,CAH,1,81,43,24,19,0,0,0,36,0,36,4,0,4,81,43,24,19,0,0,0,36,0,36,4,0,4
10/28/2021,Southeast,5,CAH,1,70,70,33,37,4,2,2,33,0,33,3,0,3,70,70,33,37,4,2,2,33,0,33,3,0,3
10/28/2021,Southeast,5,GACH,1,161,133,40,93,9,4,5,20,0,20,4,0,4,161,133,40,93,9,4,5,20,0,20,4,0,4
10/28/2021,Southwest,1,CAH,1,22,12,6,6,0,0,0,4,0,4,3,0,3,22,12,6,6,0,0,0,4,0,4,3,0,3
10/28/2021,Southwest,1,GACH,1,44,35,12,23,0,0,0,8,0,8,3,0,3,44,35,12,23,0,0,0,8,0,8,3,0,3
10/29/2021,Anchorage,7,GACH,1,754,725,660,65,109,98,11,221,44,177,94,1,95,754,725,660,65,109,98,11,221,44,177,94,1,95
10/29/2021,Anchorage,7,LTACH,0,44,44,40,4,6,6,0,23,5,18,0,0,0,44,44,40,4,6,6,0,23,5,18,0,0,0
10/29/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,191,131,60,0,0,0,0,0,0,12,0,12
10/29/2021,Gulf Coast,4,CAH,1,82,71,28,43,4,0,4,24,0,24,9,0,9,82,71,28,43,4,0,4,24,0,24,9,0,9
10/29/2021,Gulf Coast,4,GACH,1,93,65,65,0,9,9,0,14,3,11,24,0,24,93,65,65,0,9,9,0,14,3,11,24,0,24
10/29/2021,Interior,6,GACH,1,101,81,70,11,25,11,14,16,2,14,18,1,19,101,81,70,11,25,11,14,16,2,14,18,1,19
10/29/2021,Matanuska-Susitna,3,GACH,1,184,160,103,57,14,14,0,33,12,21,44,0,44,184,160,103,57,14,14,0,33,12,21,44,0,44
10/29/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,4,0,4,81,43,26,17,0,0,0,36,0,36,4,0,4
10/29/2021,Southeast,5,CAH,1,45,45,23,22,2,0,2,16,0,16,2,0,2,70,70,34,36,4,2,2,33,0,33,2,0,2
10/29/2021,Southeast,5,GACH,1,161,133,37,96,9,4,5,20,0,20,3,0,3,161,133,37,96,9,4,5,20,0,20,3,0,3
10/29/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,2,0,2,22,12,4,8,0,0,0,4,0,4,2,0,2
10/29/2021,Southwest,1,GACH,1,44,35,15,20,0,0,0,8,0,8,3,0,3,44,35,15,20,0,0,0,8,0,8,3,0,3
10/30/2021,Anchorage,7,GACH,1,719,693,609,84,121,106,15,221,45,176,86,1,87,719,693,609,84,121,106,15,221,45,176,86,1,87
10/30/2021,Anchorage,7,LTACH,0,44,44,38,6,6,6,0,23,4,19,0,0,0,44,44,38,6,6,6,0,23,4,19,0,0,0
10/30/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,191,131,60,0,0,0,0,0,0,12,0,12
10/30/2021,Gulf Coast,4,CAH,1,82,71,28,43,4,1,3,24,0,24,6,0,6,82,71,28,43,4,1,3,24,0,24,6,0,6
10/30/2021,Gulf Coast,4,GACH,1,93,62,62,0,9,9,0,14,3,11,22,0,22,93,62,62,0,9,9,0,14,3,11,22,0,22
10/30/2021,Interior,6,GACH,1,101,81,68,13,25,12,13,16,2,14,18,1,19,101,81,68,13,25,12,13,16,2,14,18,1,19
10/30/2021,Matanuska-Susitna,3,GACH,1,184,160,91,69,14,14,0,33,10,23,39,0,39,184,160,91,69,14,14,0,33,10,23,39,0,39
10/30/2021,Northern,2,CAH,1,81,43,28,15,0,0,0,36,0,36,1,0,1,81,43,28,15,0,0,0,36,0,36,1,0,1
10/30/2021,Southeast,5,CAH,1,45,45,20,25,2,0,2,16,0,16,2,0,2,70,70,31,39,4,2,2,33,0,33,2,0,2
10/30/2021,Southeast,5,GACH,1,161,133,34,99,9,3,6,20,0,20,2,0,2,161,133,34,99,9,3,6,20,0,20,2,0,2
10/30/2021,Southwest,1,CAH,1,22,12,1,11,0,0,0,4,0,4,1,0,1,22,12,1,11,0,0,0,4,0,4,1,0,1
10/30/2021,Southwest,1,GACH,1,44,35,15,20,0,0,0,8,0,8,3,0,3,44,35,15,20,0,0,0,8,0,8,3,0,3
10/31/2021,Anchorage,7,GACH,1,720,691,613,78,122,107,15,221,45,176,83,0,83,720,691,613,78,122,107,15,221,45,176,83,0,83
10/31/2021,Anchorage,7,LTACH,0,44,44,39,5,6,6,0,23,5,18,0,0,0,44,44,39,5,6,6,0,23,5,18,0,0,0
10/31/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,191,131,60,0,0,0,0,0,0,12,0,12
10/31/2021,Gulf Coast,4,CAH,1,82,71,30,41,4,0,4,24,0,24,7,0,7,82,71,30,41,4,0,4,24,0,24,7,0,7
10/31/2021,Gulf Coast,4,GACH,1,93,63,63,0,9,8,1,14,3,11,23,0,23,93,63,63,0,9,8,1,14,3,11,23,0,23
10/31/2021,Interior,6,GACH,1,101,81,75,6,25,10,15,16,2,14,19,0,19,101,81,75,6,25,10,15,16,2,14,19,0,19
10/31/2021,Matanuska-Susitna,3,GACH,1,184,160,91,69,14,14,0,33,12,21,44,0,44,184,160,91,69,14,14,0,33,12,21,44,0,44
10/31/2021,Northern,2,CAH,1,81,43,29,14,0,0,0,36,0,36,5,0,5,81,43,29,14,0,0,0,36,0,36,5,0,5
10/31/2021,Southeast,5,CAH,1,45,45,17,28,2,0,2,16,0,16,1,0,1,70,70,28,42,4,2,2,33,0,33,1,0,1
10/31/2021,Southeast,5,GACH,1,161,133,28,105,9,1,8,20,0,20,2,0,2,161,133,28,105,9,1,8,20,0,20,2,0,2
10/31/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,1,0,1,22,12,3,9,0,0,0,4,0,4,1,0,1
10/31/2021,Southwest,1,GACH,1,44,35,12,23,0,0,0,8,0,8,2,0,2,44,35,12,23,0,0,0,8,0,8,2,0,2
11/01/2021,Anchorage,7,GACH,1,738,709,626,83,123,107,16,219,45,174,85,1,86,738,709,626,83,123,107,16,219,45,174,85,1,86
11/01/2021,Anchorage,7,LTACH,0,44,44,38,6,6,6,0,23,5,18,0,0,0,44,44,38,6,6,6,0,23,5,18,0,0,0
11/01/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,191,131,60,0,0,0,0,0,0,12,0,12
11/01/2021,Gulf Coast,4,CAH,1,82,71,30,41,4,0,4,24,0,24,6,0,6,82,71,30,41,4,0,4,24,0,24,6,0,6
11/01/2021,Gulf Coast,4,GACH,1,93,60,60,0,9,9,0,19,1,18,22,0,22,93,60,60,0,9,9,0,19,1,18,22,0,22
11/01/2021,Interior,6,GACH,1,101,81,72,9,25,11,14,16,2,14,20,0,20,101,81,72,9,25,11,14,16,2,14,20,0,20
11/01/2021,Matanuska-Susitna,3,GACH,1,184,160,103,57,14,14,0,33,11,22,42,0,42,184,160,103,57,14,14,0,33,11,22,42,0,42
11/01/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,5,0,5,81,43,26,17,0,0,0,36,0,36,5,0,5
11/01/2021,Southeast,5,CAH,1,70,70,33,37,2,1,1,33,0,33,1,0,1,70,70,33,37,2,1,1,33,0,33,1,0,1
11/01/2021,Southeast,5,GACH,1,161,133,27,106,9,2,7,20,0,20,3,0,3,161,133,27,106,9,2,7,20,0,20,3,0,3
11/01/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,1,0,1,22,12,3,9,0,0,0,4,0,4,1,0,1
11/01/2021,Southwest,1,GACH,1,44,35,17,18,0,0,0,8,0,8,3,1,4,44,35,17,18,0,0,0,8,0,8,3,1,4
11/02/2021,Anchorage,7,GACH,1,743,717,625,92,124,106,18,219,45,174,80,1,81,743,717,625,92,124,106,18,219,45,174,80,1,81
11/02/2021,Anchorage,7,LTACH,0,44,44,39,5,6,6,0,23,6,17,0,0,0,44,44,39,5,6,6,0,23,6,17,0,0,0
11/02/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,191,131,60,0,0,0,0,0,0,12,0,12
11/02/2021,Gulf Coast,4,CAH,1,82,71,29,42,4,0,4,24,0,24,3,0,3,82,71,29,42,4,0,4,24,0,24,3,0,3
11/02/2021,Gulf Coast,4,GACH,1,93,58,58,0,9,7,2,19,2,17,21,0,21,93,58,58,0,9,7,2,19,2,17,21,0,21
11/02/2021,Interior,6,GACH,1,101,81,71,10,25,10,15,16,0,16,13,0,13,101,81,71,10,25,10,15,16,0,16,13,0,13
11/02/2021,Matanuska-Susitna,3,GACH,1,184,160,113,47,14,14,0,33,12,21,46,0,46,184,160,113,47,14,14,0,33,12,21,46,0,46
11/02/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,6,0,6,81,43,26,17,0,0,0,36,0,36,6,0,6
11/02/2021,Southeast,5,CAH,1,70,70,36,34,2,1,1,33,0,33,2,0,2,70,70,36,34,2,1,1,33,0,33,2,0,2
11/02/2021,Southeast,5,GACH,1,161,133,36,97,9,3,6,20,0,20,4,0,4,161,133,36,97,9,3,6,20,0,20,4,0,4
11/02/2021,Southwest,1,CAH,1,22,12,2,10,0,0,0,4,0,4,1,0,1,22,12,2,10,0,0,0,4,0,4,1,0,1
11/02/2021,Southwest,1,GACH,1,44,35,17,18,0,0,0,8,0,8,3,0,3,44,35,17,18,0,0,0,8,0,8,3,0,3
11/03/2021,Anchorage,7,GACH,1,739,711,614,97,124,107,17,219,52,167,71,0,71,739,711,614,97,124,107,17,219,52,167,71,0,71
11/03/2021,Anchorage,7,LTACH,0,44,44,40,4,6,6,0,23,6,17,0,0,0,44,44,40,4,6,6,0,23,6,17,0,0,0
11/03/2021,Anchorage,7,Psych,0,220,195,134,61,0,0,0,0,0,0,11,0,11,220,195,134,61,0,0,0,0,0,0,11,0,11
11/03/2021,Gulf Coast,4,CAH,1,82,71,28,43,4,0,4,24,0,24,4,0,4,82,71,28,43,4,0,4,24,0,24,4,0,4
11/03/2021,Gulf Coast,4,GACH,1,93,62,62,0,9,8,1,19,2,17,19,0,19,93,62,62,0,9,8,1,19,2,17,19,0,19
11/03/2021,Interior,6,GACH,1,101,81,78,3,25,15,10,16,0,16,13,0,13,101,81,78,3,25,15,10,16,0,16,13,0,13
11/03/2021,Matanuska-Susitna,3,GACH,1,184,160,109,51,14,14,0,33,10,23,36,1,37,184,160,109,51,14,14,0,33,10,23,36,1,37
11/03/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,4,0,4,81,43,26,17,0,0,0,36,0,36,4,0,4
11/03/2021,Southeast,5,CAH,1,70,70,33,37,2,1,1,33,0,33,2,0,2,70,70,33,37,2,1,1,33,0,33,2,0,2
11/03/2021,Southeast,5,GACH,1,161,133,34,99,9,4,5,20,0,20,3,0,3,161,133,34,99,9,4,5,20,0,20,3,0,3
11/03/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,2,0,2,22,12,4,8,0,0,0,4,0,4,2,0,2
11/03/2021,Southwest,1,GACH,1,44,35,15,20,0,0,0,8,0,8,3,0,3,44,35,15,20,0,0,0,8,0,8,3,0,3
11/04/2021,Anchorage,7,GACH,1,743,716,632,84,118,100,18,221,54,167,67,0,67,743,716,632,84,118,100,18,221,54,167,67,0,67
11/04/2021,Anchorage,7,LTACH,0,44,44,41,3,6,6,0,23,8,15,0,0,0,44,44,41,3,6,6,0,23,8,15,0,0,0
11/04/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,195,134,61,0,0,0,0,0,0,11,0,11
11/04/2021,Gulf Coast,4,CAH,1,82,71,28,43,4,0,4,24,0,24,2,0,2,82,71,28,43,4,0,4,24,0,24,2,0,2
11/04/2021,Gulf Coast,4,GACH,1,93,62,62,0,9,9,0,19,6,13,19,0,19,93,62,62,0,9,9,0,19,6,13,19,0,19
11/04/2021,Interior,6,GACH,1,101,81,74,7,25,13,12,16,0,16,13,0,13,101,81,74,7,25,13,12,16,0,16,13,0,13
11/04/2021,Matanuska-Susitna,3,GACH,1,184,160,110,50,14,13,1,33,10,23,32,0,32,184,160,110,50,14,13,1,33,10,23,32,0,32
11/04/2021,Northern,2,CAH,1,81,43,23,20,0,0,0,36,0,36,3,0,3,81,43,23,20,0,0,0,36,0,36,3,0,3
11/04/2021,Southeast,5,CAH,1,70,70,33,37,5,3,2,33,0,33,2,0,2,70,70,33,37,5,3,2,33,0,33,2,0,2
11/04/2021,Southeast,5,GACH,1,161,133,40,93,9,3,6,20,0,20,3,0,3,161,133,40,93,9,3,6,20,0,20,3,0,3
11/04/2021,Southwest,1,CAH,1,22,12,2,10,0,0,0,4,0,4,2,0,2,22,12,2,10,0,0,0,4,0,4,2,0,2
11/04/2021,Southwest,1,GACH,1,44,35,15,20,0,0,0,8,0,8,4,0,4,44,35,15,20,0,0,0,8,0,8,4,0,4
11/05/2021,Anchorage,7,GACH,1,720,697,619,78,121,104,17,221,58,163,64,0,64,720,697,619,78,121,104,17,221,58,163,64,0,64
11/05/2021,Anchorage,7,LTACH,0,44,44,40,4,6,6,0,23,7,16,0,0,0,44,44,40,4,6,6,0,23,7,16,0,0,0
11/05/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,195,134,61,0,0,0,0,0,0,11,0,11
11/05/2021,Gulf Coast,4,CAH,1,82,71,24,47,4,0,4,24,0,24,1,0,1,82,71,24,47,4,0,4,24,0,24,1,0,1
11/05/2021,Gulf Coast,4,GACH,1,93,54,50,4,9,8,1,19,2,17,16,0,16,93,54,50,4,9,8,1,19,2,17,16,0,16
11/05/2021,Interior,6,GACH,1,101,81,69,12,25,10,15,16,0,16,12,0,12,101,81,69,12,25,10,15,16,0,16,12,0,12
11/05/2021,Matanuska-Susitna,3,GACH,1,184,160,104,56,14,14,0,33,10,23,30,0,30,184,160,104,56,14,14,0,33,10,23,30,0,30
11/05/2021,Northern,2,CAH,1,81,43,26,17,0,0,0,36,0,36,4,0,4,81,43,26,17,0,0,0,36,0,36,4,0,4
11/05/2021,Southeast,5,CAH,1,70,70,26,44,4,2,2,33,0,33,1,0,1,70,70,26,44,4,2,2,33,0,33,1,0,1
11/05/2021,Southeast,5,GACH,1,161,133,35,98,9,6,3,20,0,20,4,0,4,161,133,35,98,9,6,3,20,0,20,4,0,4
11/05/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,2,0,2,22,12,3,9,0,0,0,4,0,4,2,0,2
11/05/2021,Southwest,1,GACH,1,44,35,15,20,0,0,0,8,0,8,4,0,4,44,35,15,20,0,0,0,8,0,8,4,0,4
11/06/2021,Anchorage,7,GACH,1,702,673,588,85,121,105,16,221,46,175,64,0,64,702,673,588,85,121,105,16,221,46,175,64,0,64
11/06/2021,Anchorage,7,LTACH,0,44,44,41,3,6,6,0,23,7,16,0,0,0,44,44,41,3,6,6,0,23,7,16,0,0,0
11/06/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,220,195,134,61,0,0,0,0,0,0,11,0,11
11/06/2021,Gulf Coast,4,CAH,1,85,71,22,49,4,0,4,24,0,24,2,0,2,85,71,22,49,4,0,4,24,0,24,2,0,2
